 Experiment number: ,,#200
 Experiment date: ,,November-9-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-9-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"163:59'18"""
Analysis Start@:,,"159:59'19"""
Dstance Traveled:,,    432.18(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
15909360,15909754,394,Groom,PLR<-HdW,Floor(Night),
15909754,15909797,43,Remain Low,Floor(Night),
15909797,15909803,6,Turn,Floor(Night),
15909803,15909809,6,Turn,Floor(Night),
15909809,15909834,25,Remain Low,Floor(Night),
15909834,15910553,719,Groom,B_L<-PLF,LeftWall(Night),
15910553,15910722,169,Remain Low,LeftWall(Night),
15910722,15911137,415,Groom,PLF,LeftWall(Night),
15911137,15911881,744,Remain Low,LeftWall(Night),
15911881,15912409,528,Groom,PLF,LeftWall(Night),
15912409,15912524,115,Remain Low,LeftWall(Night),
15912524,15912530,6,Rear up Partially,LeftWall(Night),
15912530,15912536,6,Come Down From Partially Reared,LeftWall(Night),
15912536,15912546,10,Rear up Partially,LeftWall(Night),
15912546,15912581,35,Remain Partially Reared,LeftWall(Night),
15912581,15912587,6,Come Down From Partially Reared,LeftWall(Night),
15912587,15912652,65,Remain Low,LeftWall(Night),
15912816,15913138,322,Groom,PLF,LeftWall(Night),
15913138,15913368,230,Remain Low,LeftWall(Night),
15913368,15914049,681,Groom,PLF,LeftWall(Night),
15914049,15914118,69,Remain Low,LeftWall(Night),
15914269,15914994,725,Groom,PLF,LeftWall(Night),
15914994,15915407,413,Remain Low,LeftWall(Night),
15915407,15915418,11,Turn,Floor(Night),
15915418,15915499,81,Remain Low,Floor(Night),
15915499,15915594,95,Pause,LeftWall(Night),
15915594,15915616,22,Remain Low,,
15915616,15915622,6,Turn,LeftWall(Night),
15915622,15915762,140,Remain Low,LeftWall(Night),
15915762,15916428,666,Groom,PLF,LeftWall(Night),
15916428,15916836,408,Groom,PLF,LeftWall(Night),
15917003,15917535,532,Groom,PLF,LeftWall(Night),
15917535,15917542,7,Turn,face-front/back,LeftWall(Night),
15917542,15917548,6,Remain Low,LeftWall(Night),
15917548,15917554,6,Turn,LeftWall(Night),
15917554,15917596,42,Remain Low,LeftWall(Night),
15917596,15918121,525,Groom,PLF,LeftWall(Night),
15918121,15918122,1,Remain Low,LeftWall(Night),
15918122,15918423,301,Pause,Night,
15918423,15918474,51,Remain Low,,
15918474,15918633,159,Pause,,
15918633,15918662,29,Remain Low,,
15918662,15918668,6,Turn,Floor(Night),
15918668,15918674,6,Turn,face-front/back,LeftWall(Night),
15918674,15918680,6,Remain Low,LeftWall(Night),
15918680,15918686,6,Rear up Partially,LeftWall(Night),
15918686,15918692,6,Come Down From Partially Reared,LeftWall(Night),
15918692,15918701,9,Stretch Body,LeftWall(Night),
15918701,15918716,15,Remain Low,LeftWall(Night),
15918716,15918722,6,Turn,face-front/back,LeftWall(Night),
15918722,15918782,60,Remain Low,Floor(Night),
15918782,15918788,6,Turn,Floor(Night),
15918788,15918794,6,Turn,face-front/back,Floor(Night),
15918794,15918878,84,Remain Low,Floor(Night),
15918878,15918910,32,Unknown Behavior,,
15918910,15918916,6,Turn,Floor(Night),
15918916,15918922,6,Turn,face-front/back,Floor(Night),
15918922,15918964,42,Remain Low,Floor(Night),
15918964,15918970,6,Rear up Partially,Floor(Night),
15918970,15918976,6,Come Down From Partially Reared,Floor(Night),
15918976,15918982,6,Remain Low,Floor(Night),
15918982,15919036,54,Unknown Behavior,,
15919036,15919200,164,Remain Low,Floor(Night),
15919200,15919315,115,Pause,Night,
15919315,15919378,63,Remain Low,,
15919378,15919384,6,Turn,Floor(Night),
15919384,15919402,18,Remain Low,Floor(Night),
15919402,15919426,24,Unknown Behavior,Floor(Night),
15919426,15919432,6,Remain Low,Floor(Night),
15919432,15919552,120,Stretch Body,RightWall(Night),
15919552,15919558,6,Stationary,RightWall(Night),
15919558,15919564,6,Remain Low,RightWall(Night),
15919564,15920587,1023,Sleep,RightWall(Night),
15920587,15920620,33,Twitch,RightWall(Night),
15920620,15921047,427,Sleep,RightWall(Night),
15921047,15921064,17,Twitch,RightWall(Night),
15921064,15921997,933,Sleep,RightWall(Night),
15921997,15922085,88,Twitch,RightWall(Night),
15922085,15924134,2049,Sleep,RightWall(Night),
15924134,15924145,11,Twitch,RightWall(Night),
15924145,15924354,209,Sleep,RightWall(Night),
15924354,15924466,112,Twitch,RightWall(Night),
15924466,15925260,794,Sleep,RightWall(Night),
15925260,15925273,13,Twitch,RightWall(Night),
15925273,15926450,1177,Sleep,RightWall(Night),
15926450,15926558,108,Twitch,RightWall(Night),
15926558,15926716,158,Sleep,RightWall(Night),
15926716,15926737,21,Twitch,RightWall(Night),
15926737,15928705,1968,Sleep,Floor(Night),
15928705,15928724,19,Twitch,Night,
15928724,15928762,38,Sleep,RightWall(Night),
15928762,15928785,23,Twitch,,
15928785,15928823,38,Sleep,RightWall(Night),
15928823,15928940,117,Twitch,RightWall(Night),
15928940,15930555,1615,Sleep,RightWall(Night),
15930555,15930855,300,Twitch,RightWall(Night),
15930855,15930856,1,Awaken,RightWall(Night),
15930856,15930863,7,Remain Low,RightWall(Night),
15930863,15930869,6,Turn,face-front/back,RightWall(Night),
15930869,15930887,18,Remain Low,RightWall(Night),
15930887,15930893,6,Turn,RightWall(Night),
15930893,15930929,36,Remain Low,RightWall(Night),
15930929,15930935,6,Turn,face-front/back,RightWall(Night),
15930935,15931019,84,Remain Low,RightWall(Night),
15931019,15931069,50,Unknown Behavior,,
15931069,15931078,9,Remain Low,RightWall(Night),
15931078,15931090,12,Stretch Body,RightWall(Night),
15931090,15931099,9,Remain Low,RightWall(Night),
15931099,15931105,6,Turn,RightWall(Night),
15931105,15931117,12,Remain Low,RightWall(Night),
15931117,15931123,6,Turn,face-front/back,RightWall(Night),
15931123,15931135,12,Remain Low,RightWall(Night),
15931135,15931141,6,Turn,RightWall(Night),
15931141,15931159,18,Remain Low,RightWall(Night),
15931159,15931165,6,Turn,face-front/back,RightWall(Night),
15931165,15931177,12,Remain Low,RightWall(Night),
15931177,15931183,6,Turn,RightWall(Night),
15931183,15931231,48,Remain Low,RightWall(Night),
15931231,15931237,6,Turn,face-front/back,RightWall(Night),
15931237,15931285,48,Remain Low,RightWall(Night),
15931285,15931291,6,Turn,RightWall(Night),
15931291,15931303,12,Remain Low,RightWall(Night),
15931303,15931327,24,Unknown Behavior,RightWall(Night),
15931327,15931339,12,Remain Low,RightWall(Night),
15931339,15931347,8,Stretch Body,RightWall(Night),
15931347,15931399,52,Remain Low,RightWall(Night),
15931399,15931726,327,Pause,RightWall(Night),
15931726,15931968,242,Remain Low,,
15931968,15932626,658,Pause,RightWall(Night),
15932626,15932775,149,Remain Low,RightWall(Night),
15932775,15932952,177,Pause,,
15932952,15933194,242,Remain Low,RightWall(Night),
15933194,15933680,486,Groom,PLF,RightWall(Night),
15933680,15933783,103,Remain Low,RightWall(Night),
15933783,15933792,9,Stationary,RightWall(Night),
15933792,15933894,102,Remain Low,RightWall(Night),
15933894,15933910,16,Turn,face-front/back,RightWall(Night),
15933910,15934011,101,Remain Low,RightWall(Night),
15934011,15934017,6,Rear up Partially,RightWall(Night),
15934017,15934053,36,Remain Partially Reared,RightWall(Night),
15934053,15934059,6,Come Down From Partially Reared,RightWall(Night),
15934059,15934065,6,Remain Low,RightWall(Night),
15934065,15934071,6,Turn,face-front/back,RightWall(Night),
15934071,15934077,6,Turn,RightWall(Night),
15934077,15934093,16,Remain Low,RightWall(Night),
15934093,15934729,636,Groom,B_L<-PLF<-HdW,RightWall(Night),
15934729,15934736,7,Come Down From Partially Reared,RightWall(Night),
15934736,15934742,6,Remain Low,face-front/back,RightWall(Night),
15934742,15934748,6,Turn,RightWall(Night),
15934748,15934754,6,Turn,RightWall(Night),
15934754,15934760,6,Turn,RightWall(Night),
15934760,15934766,6,Remain Low,RightWall(Night),
15934766,15934772,6,Turn,RightWall(Night),
15934772,15934778,6,Turn,Floor(Night),
15934778,15934784,6,Turn,Floor(Night),
15934784,15934790,6,Walk Slowly,Floor(Night),
15934790,15934802,12,Remain Low,Floor(Night),
15934802,15934817,15,Walk Left,Floor(Night),
15934817,15935008,191,Remain Low,Floor(Night),
15935008,15935455,447,Groom,PLF,Floor(Night),
15935455,15935462,7,Remain Low,Floor(Night),
15935462,15935468,6,Turn,LeftWall(Night),
15935468,15935504,36,Remain Low,Floor(Night),
15935504,15935510,6,Turn,LeftWall(Night),
15935510,15935516,6,Walk Left,LeftWall(Night),
15935516,15935570,54,Remain Low,LeftWall(Night),
15935570,15935576,6,Rear up Partially,LeftWall(Night),
15935576,15935582,6,Remain Partially Reared,LeftWall(Night),
15935582,15935600,18,"(null)(RUfromPR, RemainRU)",LeftWall(Night),
15935600,15935606,6,Come Down To Partially Reared,LeftWall(Night),
15935606,15935618,12,Remain Partially Reared,LeftWall(Night),
15935618,15935639,21,Rear up Full From Partial,LeftWall(Night),
15935639,15935675,36,Sniff,LeftWall(Night),
15935675,15935681,6,Stretch Body,LeftWall(Night),
15935681,15935741,60,Sniff,LeftWall(Night),
15935741,15935747,6,Remain RearUp,LeftWall(Night),
15935747,15935753,6,Come Down To Partially Reared,LeftWall(Night),
15935753,15935846,93,Remain Partially Reared,LeftWall(Night),
15935846,15935855,9,Come Down From Partially Reared,LeftWall(Night),
15935855,15935861,6,Rear up Partially,LeftWall(Night),
15935861,15936047,186,Sniff,LeftWall(Night),
15936047,15936059,12,Remain Partially Reared,LeftWall(Night),
15936059,15936065,6,Come Down From Partially Reared,LeftWall(Night),
15936065,15936071,6,Rear up Partially,LeftWall(Night),
15936071,15936083,12,Remain Partially Reared,LeftWall(Night),
15936083,15936089,6,Come Down From Partially Reared,LeftWall(Night),
15936089,15936329,240,Remain Low,LeftWall(Night),
15936329,15936335,6,Turn,LeftWall(Night),
15936335,15936377,42,Remain Low,LeftWall(Night),
15936377,15936383,6,Walk Slowly,LeftWall(Night),
15936383,15936497,114,Remain Low,LeftWall(Night),
15936497,15936503,6,Turn,LeftWall(Night),
15936503,15936509,6,Turn,LeftWall(Night),
15936509,15936628,119,Pause,LeftWall(Night),
15936628,15936666,38,Remain Low,,
15936666,15936858,192,Pause,,
15936858,15936918,60,Remain Low,,
15936918,15937177,259,Pause,,
15937177,15937487,310,Groom,PLF,LeftWall(Night),
15937487,15937488,1,Remain Low,LeftWall(Night),
15937488,15937680,192,Pause,LeftWall(Night),
15937680,15937683,3,Turn,LeftWall(Night),
15937838,15941067,3229,Sleep,LeftWall(Night),
15941067,15941138,71,Twitch,LeftWall(Night),
15941138,15942281,1143,Sleep,LeftWall(Night),
15942281,15942292,11,Twitch,LeftWall(Night),
15942292,15942375,83,Sleep,LeftWall(Night),
15942375,15942540,165,Twitch,LeftWall(Night),
15942540,15944122,1582,Sleep,LeftWall(Night),
15944122,15944123,1,Awaken,,
15944123,15945287,1164,Sleep,LeftWall(Night),
15945287,15945288,1,Awaken,LeftWall(Night),
15945288,15945294,6,Walk Right,LeftWall(Night),
15945294,15945300,6,Walk Slowly,LeftWall(Night),
15945300,15945306,6,Remain Low,LeftWall(Night),
15945306,15945309,3,Walk Slowly,LeftWall(Night),
15945309,15946510,1201,Sleep,LeftWall(Night),
15946510,15946569,59,Twitch,LeftWall(Night),
15946569,15946798,229,Sleep,LeftWall(Night),
15946798,15946817,19,Twitch,LeftWall(Night),
15946817,15946850,33,Sleep,LeftWall(Night),
15946850,15946874,24,Twitch,LeftWall(Night),
15946874,15948859,1985,Sleep,LeftWall(Night),
15948859,15948947,88,Twitch,LeftWall(Night),
15948947,15949879,932,Sleep,LeftWall(Night),
15949879,15950179,300,Twitch,LeftWall(Night),
15950179,15950180,1,Awaken,LeftWall(Night),
15950180,15950217,37,Remain Low,LeftWall(Night),
15950217,15950223,6,Turn,face-front/back,LeftWall(Night),
15950223,15950229,6,Remain Low,LeftWall(Night),
15950229,15950235,6,Turn,LeftWall(Night),
15950235,15950283,48,Remain Low,LeftWall(Night),
15950283,15950298,15,Turn,face-front/back,LeftWall(Night),
15950298,15950304,6,Turn,LeftWall(Night),
15950304,15950346,42,Remain Low,LeftWall(Night),
15950346,15950352,6,Turn,LeftWall(Night),
15950352,15950358,6,Turn,LeftWall(Night),
15950358,15950364,6,Turn,face-front/back,LeftWall(Night),
15950364,15950370,6,Remain Low,LeftWall(Night),
15950370,15950376,6,Turn,LeftWall(Night),
15950376,15950400,24,Remain Low,LeftWall(Night),
15950400,15950406,6,Turn,face-front/back,LeftWall(Night),
15950406,15950412,6,Turn,LeftWall(Night),
15950412,15950442,30,Remain Low,LeftWall(Night),
15950442,15950448,6,Turn,face-front/back,LeftWall(Night),
15950448,15950460,12,Remain Low,LeftWall(Night),
15950460,15950466,6,Turn,LeftWall(Night),
15950466,15950794,328,Remain Low,LeftWall(Night),
15951066,15951393,327,Groom,PLF,LeftWall(Night),
15951393,15951394,1,Remain Low,LeftWall(Night),
15951394,15951556,162,Pause,Night,
15951556,15951587,31,Remain Low,,
15951587,15951773,186,Pause,,
15951773,15951808,35,Remain Low,,
15951808,15951954,146,Pause,,
15951954,15951964,10,Remain Low,,
15951964,15951970,6,Turn,LeftWall(Night),
15951970,15952075,105,Remain Low,LeftWall(Night),
15952075,15952084,9,Turn,face-front/back,LeftWall(Night),
15952084,15952312,228,Remain Low,LeftWall(Night),
15952312,15954961,2649,Sleep,LeftWall(Night),
15954961,15955017,56,Twitch,LeftWall(Night),
15955017,15955055,38,Sleep,LeftWall(Night),
15955055,15955072,17,Twitch,LeftWall(Night),
15955072,15956229,1157,Sleep,LeftWall(Night),
15956229,15956411,182,Twitch,LeftWall(Night),
15956411,15957477,1066,Sleep,LeftWall(Night),
15957477,15957488,11,Twitch,Night,
15957488,15957565,77,Sleep,LeftWall(Night),
15957565,15957596,31,Twitch,,
15957596,15961493,3897,Sleep,LeftWall(Night),
15961493,15961608,115,Twitch,LeftWall(Night),
15961608,15961682,74,Sleep,LeftWall(Night),
15961682,15961704,22,Twitch,LeftWall(Night),
15961704,15964789,3085,Sleep,LeftWall(Night),
15964789,15964816,27,Twitch,,
15964816,15966479,1663,Sleep,LeftWall(Night),
15966479,15966533,54,Twitch,LeftWall(Night),
15966533,15966584,51,Sleep,LeftWall(Night),
15966584,15966596,12,Twitch,Night,
15966596,15967280,684,Sleep,LeftWall(Night),
15967280,15967296,16,Twitch,LeftWall(Night),
15967296,15967842,546,Sleep,LeftWall(Night),
15967842,15967868,26,Twitch,LeftWall(Night),
15967868,15974918,7050,Sleep,LeftWall(Night),
15974918,15974932,14,Twitch,LeftWall(Night),
15974932,15975430,498,Sleep,LeftWall(Night),
15975430,15975449,19,Twitch,LeftWall(Night),
15975449,15978130,2681,Sleep,LeftWall(Night),
15978130,15978204,74,Twitch,LeftWall(Night),
15978204,15979262,1058,Sleep,LeftWall(Night),
15979262,15979310,48,Twitch,LeftWall(Night),
15979310,15981062,1752,Sleep,LeftWall(Night),
15981062,15981074,12,Twitch,Night,
15981074,15981129,55,Sleep,Floor(Night),
15981129,15981136,7,Awaken,LeftWall(Night),
15981136,15981142,6,Walk Right,Night,
15981142,15981160,18,Remain Low,LeftWall(Night),
15981160,15981166,6,Walk Right,Floor(Night),
15981166,15981202,36,Remain Low,LeftWall(Night),
15981202,15981208,6,Walk Left,LeftWall(Night),
15981208,15981214,6,Remain Low,LeftWall(Night),
15981214,15981220,6,Turn,LeftWall(Night),
15981220,15981226,6,Turn,face-front/back,LeftWall(Night),
15981226,15981232,6,Turn,LeftWall(Night),
15981232,15981421,189,Remain Low,LeftWall(Night),
15981421,15981427,6,Turn,face-front/back,LeftWall(Night),
15981427,15981451,24,Remain Low,LeftWall(Night),
15981451,15981475,24,Turn,face-front/back,LeftWall(Night),
15981475,15981511,36,Remain Low,LeftWall(Night),
15981511,15981517,6,Turn,LeftWall(Night),
15981517,15981523,6,Remain Low,LeftWall(Night),
15981523,15981532,9,Turn,face-front/back,LeftWall(Night),
15981532,15981538,6,Remain Low,LeftWall(Night),
15981538,15981544,6,Turn,face-front/back,LeftWall(Night),
15981544,15981550,6,Remain Low,LeftWall(Night),
15981550,15981556,6,Turn,LeftWall(Night),
15981556,15981562,6,Turn,face-front/back,LeftWall(Night),
15981562,15981568,6,Remain Low,LeftWall(Night),
15981568,15981574,6,Turn,LeftWall(Night),
15981574,15981580,6,Remain Low,LeftWall(Night),
15981580,15981589,9,Turn,face-front/back,LeftWall(Night),
15981589,15981637,48,Remain Low,LeftWall(Night),
15981637,15981643,6,Turn,LeftWall(Night),
15981643,15981649,6,Turn,face-front/back,LeftWall(Night),
15981649,15981679,30,Remain Low,LeftWall(Night),
15981679,15981685,6,Turn,LeftWall(Night),
15981685,15981697,12,Remain Low,LeftWall(Night),
15981697,15981709,12,Turn,face-front/back,LeftWall(Night),
15981709,15981789,80,Remain Low,LeftWall(Night),
15981789,15982565,776,Pause,LeftWall(Night),
15982565,15982873,308,Groom,HdW,LeftWall(Night),
15982873,15982886,13,Remain Low,LeftWall(Night),
15982890,15986477,3587,Sleep,LeftWall(Night),
15986477,15986696,219,Twitch,LeftWall(Night),
15986696,15989658,2962,Sleep,LeftWall(Night),
15989658,15989680,22,Twitch,LeftWall(Night),
15989680,15990893,1213,Sleep,LeftWall(Night),
15990893,15990906,13,Twitch,LeftWall(Night),
15990906,15994957,4051,Sleep,LeftWall(Night),
15994957,15995099,142,Twitch,LeftWall(Night),
15995099,15995131,32,Sleep,LeftWall(Night),
15995131,15995251,120,Awaken,LeftWall(Night),
15995251,15995257,6,Rear up Partially,LeftWall(Night),
15995257,15995263,6,Come Down From Partially Reared,LeftWall(Night),
15995263,15995282,19,Remain Low,LeftWall(Night),
15995282,15995425,143,Pause,(Night),
15995425,15995527,102,Remain Low,,
15995527,15995533,6,Turn,face-front/back,LeftWall(Night),
15995533,15995605,72,Remain Low,LeftWall(Night),
15995605,15995611,6,Turn,face-right,LeftWall(Night),
15995611,15995617,6,Turn,face-front/back,LeftWall(Night),
15995617,15995795,178,Remain Low,LeftWall(Night),
15995795,15996359,564,Pause,LeftWall(Night),
15996987,16017052,20065,Sleep,LeftWall(Night),
16017052,16017101,49,Twitch,LeftWall(Night),
16017101,16017157,56,Sleep,LeftWall(Night),
16017157,16017201,44,Twitch,LeftWall(Night),
16017201,16019075,1874,Sleep,LeftWall(Night),
16019075,16019102,27,Twitch,Night,
16019102,16021184,2082,Sleep,LeftWall(Night),
16021184,16021296,112,Twitch,LeftWall(Night),
16021296,16029778,8482,Sleep,LeftWall(Night),
16029778,16029791,13,Twitch,LeftWall(Night),
16029791,16030603,812,Sleep,LeftWall(Night),
16030603,16030741,138,Twitch,LeftWall(Night),
16030741,16031071,330,Sleep,LeftWall(Night),
16031071,16031110,39,Twitch,LeftWall(Night),
16031110,16031352,242,Sleep,LeftWall(Night),
16031352,16031387,35,Twitch,LeftWall(Night),
16031387,16031489,102,Sleep,LeftWall(Night),
16031489,16031509,20,Twitch,LeftWall(Night),
16031509,16031628,119,Sleep,LeftWall(Night),
16031628,16031928,300,Twitch,LeftWall(Night),
16031928,16031929,1,Awaken,LeftWall(Night),
16031929,16032098,169,Remain Low,LeftWall(Night),
16032098,16032108,10,Turn,LeftWall(Night),
16032108,16032111,3,Remain Low,LeftWall(Night),
