 Experiment number: ,,#210
 Experiment date: ,,November-22-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-22-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"0"""
Analysis Start@:,,"0"""
Dstance Traveled:,,    549.25(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
3442862,3443097,235,Pause,LeftWall(Night),
3443097,3443181,84,Remain Low,LeftWall(Night),
3443181,3443187,6,Turn,LeftWall(Night),
3443187,3443301,114,Remain Low,LeftWall(Night),
3443301,3443310,9,Walk Right,Floor(Night),
3443310,3443316,6,Remain Low,Floor(Night),
3443316,3443322,6,Walk Slowly,LeftWall(Night),
3443322,3443388,66,Remain Low,face-front/back,LeftWall(Night),
3443388,3443394,6,Turn,LeftWall(Night),
3443394,3443400,6,Remain Low,LeftWall(Night),
3443400,3443406,6,Turn,LeftWall(Night),
3443406,3443412,6,Turn,LeftWall(Night),
3443412,3443418,6,Remain Low,LeftWall(Night),
3443418,3443424,6,Turn,LeftWall(Night),
3443424,3443667,243,Remain Low,LeftWall(Night),
3443667,3443763,96,Pause,LeftWall(Night),
3443763,3444276,513,Remain Low,,
3444276,3444297,21,Stretch Body,LeftWall(Night),
3444297,3444684,387,Remain Low,Floor(Night),
3444684,3445070,386,Groom,B_L<-PLF<-HdW,Floor(Night),
3445070,3445077,7,Remain Low,Floor(Night),
3445077,3445095,18,Unknown Behavior,Floor(Night),
3445095,3445101,6,Turn,Floor(Night),
3445101,3445107,6,Remain Low,Floor(Night),
3445107,3445119,12,Turn,face-front/back,Floor(Night),
3445119,3445131,12,Remain Low,Floor(Night),
3445131,3445137,6,Turn,Floor(Night),
3445137,3445143,6,Remain Low,Floor(Night),
3445143,3445149,6,Turn,face-front/back,Floor(Night),
3445149,3445203,54,Remain Low,Floor(Night),
3445203,3445209,6,Turn,Floor(Night),
3445209,3445482,273,Remain Low,Floor(Night),
3445482,3445628,146,Pause,,
3445628,3445764,136,Remain Low,,
3445764,3445783,19,Unknown Behavior,,
3445783,3446160,377,Pause,,
3446160,3446758,598,Unknown Behavior,,
3446758,3446794,36,Remain Low,Floor(Night),
3446794,3446800,6,Turn,Floor(Night),
3446800,3446908,108,Remain Low,Floor(Night),
3446908,3446914,6,Walk Left,LeftWall(Night),
3446914,3447025,111,Remain Low,LeftWall(Night),
3447025,3447031,6,Turn,face-front/back,LeftWall(Night),
3447031,3447043,12,Remain Low,LeftWall(Night),
3447043,3447049,6,Turn,LeftWall(Night),
3447049,3447055,6,Turn,face-front/back,LeftWall(Night),
3447055,3447061,6,Rear up Partially,LeftWall(Night),
3447061,3447067,6,Come Down From Partially Reared,LeftWall(Night),
3447067,3447077,10,Rear up Partially,LeftWall(Night),
3447077,3447088,11,Remain Partially Reared,LeftWall(Night),
3447088,3447094,6,Come Down From Partially Reared,LeftWall(Night),
3447094,3447100,6,Rear up Partially,LeftWall(Night),
3447100,3447106,6,Come Down From Partially Reared,LeftWall(Night),
3447106,3447140,34,Remain Low,LeftWall(Night),
3447140,3447151,11,Turn,face-front/back,LeftWall(Night),
3447151,3447157,6,Turn,LeftWall(Night),
3447157,3447163,6,Turn,face-front/back,LeftWall(Night),
3447163,3447169,6,Rear Up,LeftWall(Night),
3447169,3447175,6,Come Down,LeftWall(Night),
3447175,3447181,6,Rear Up,LeftWall(Night),
3447181,3447187,6,Come Down,LeftWall(Night),
3447187,3447229,42,Remain Low,LeftWall(Night),
3447229,3447235,6,Rear Up,LeftWall(Night),
3447235,3447241,6,Come Down,LeftWall(Night),
3447241,3447253,12,Remain Low,LeftWall(Night),
3447253,3447457,204,"(null)(RearUp, RemainRU)",LeftWall(Night),
3447457,3447469,12,"(null)(CDtoPR, CDfromPR)",LeftWall(Night),
3447469,3447481,12,Remain Low,LeftWall(Night),
3447481,3447487,6,Rear up Partially,LeftWall(Night),
3447487,3447493,6,Come Down From Partially Reared,LeftWall(Night),
3447493,3447499,6,Rear up Partially,LeftWall(Night),
3447499,3447505,6,Come Down From Partially Reared,LeftWall(Night),
3447505,3447511,6,Rear up Partially,LeftWall(Night),
3447511,3447517,6,Come Down From Partially Reared,LeftWall(Night),
3447517,3447545,28,"(null)(RUtoPR, RUfromPR, RemainRU)",LeftWall(Night),
3447545,3447556,11,Turn,LeftWall(Night),
3447556,3447586,30,Remain Low,LeftWall(Night),
3447586,3447592,6,Walk Right,Floor(Night),
3447592,3448167,575,Groom,B_L<-PLF<-HdW,LeftWall(Night),
3448167,3448174,7,Remain Low,LeftWall(Night),
3448174,3448183,9,Turn,LeftWall(Night),
3448183,3448189,6,Remain Low,LeftWall(Night),
3448189,3448195,6,Turn,LeftWall(Night),
3448195,3448246,51,Remain Low,face-front/back,LeftWall(Night),
3448246,3448252,6,Walk Slowly,LeftWall(Night),
3448252,3448486,234,Remain Low,LeftWall(Night),
3448486,3448492,6,Turn,LeftWall(Night),
3448492,3448777,285,Remain Low,LeftWall(Night),
3448777,3449220,443,Pause,,
3449220,3449446,226,Remain Low,LeftWall(Night),
3449446,3449452,6,Turn,LeftWall(Night),
3449452,3449518,66,Remain Low,LeftWall(Night),
3449518,3449524,6,Turn,LeftWall(Night),
3449524,3449545,21,Turn,face-front/back,LeftWall(Night),
3449545,3449551,6,Turn,LeftWall(Night),
3449551,3449557,6,Remain Low,LeftWall(Night),
3449557,3449563,6,Turn,LeftWall(Night),
3449563,3449569,6,Remain Low,LeftWall(Night),
3449569,3449575,6,Turn,LeftWall(Night),
3449575,3449617,42,Remain Low,LeftWall(Night),
3449617,3449623,6,Turn,face-front/back,LeftWall(Night),
3449623,3449671,48,Remain Low,LeftWall(Night),
3449671,3449677,6,Turn,LeftWall(Night),
3449677,3449767,90,Remain Low,LeftWall(Night),
3449767,3449773,6,Turn,face-front/back,LeftWall(Night),
3449773,3449887,114,Remain Low,LeftWall(Night),
3449887,3449893,6,Turn,LeftWall(Night),
3449893,3449917,24,Remain Low,LeftWall(Night),
3449917,3449923,6,Turn,face-front/back,LeftWall(Night),
3449923,3449929,6,Turn,LeftWall(Night),
3449929,3449935,6,Turn,face-front/back,LeftWall(Night),
3449935,3449941,6,Turn,LeftWall(Night),
3449941,3449947,6,Turn,face-front/back,LeftWall(Night),
3449947,3449953,6,Turn,LeftWall(Night),
3449953,3449983,30,Remain Low,LeftWall(Night),
3449983,3449989,6,Turn,face-front/back,LeftWall(Night),
3449989,3450001,12,Remain Low,LeftWall(Night),
3450001,3450007,6,Turn,LeftWall(Night),
3450007,3450013,6,Remain Low,LeftWall(Night),
3450013,3450019,6,Turn,LeftWall(Night),
3450019,3450025,6,Turn,face-front/back,LeftWall(Night),
3450025,3450079,54,Remain Low,LeftWall(Night),
3450079,3450085,6,Turn,LeftWall(Night),
3450085,3450091,6,Turn,face-front/back,LeftWall(Night),
3450091,3450097,6,Remain Low,LeftWall(Night),
3450097,3450103,6,Turn,LeftWall(Night),
3450103,3450112,9,Turn,face-front/back,LeftWall(Night),
3450112,3450304,192,Remain Low,LeftWall(Night),
3450304,3450310,6,Turn,LeftWall(Night),
3450310,3450316,6,Turn,face-front/back,LeftWall(Night),
3450316,3450580,264,Remain Low,LeftWall(Night),
3450580,3450586,6,Turn,LeftWall(Night),
3450586,3450604,18,Remain Low,LeftWall(Night),
3450604,3450610,6,Turn,face-front/back,LeftWall(Night),
3450610,3451150,540,Remain Low,LeftWall(Night),
3451150,3451156,6,Turn,LeftWall(Night),
3451156,3451180,24,Remain Low,LeftWall(Night),
3451180,3451186,6,Rear up Partially,LeftWall(Night),
3451186,3451192,6,Come Down From Partially Reared,LeftWall(Night),
3451192,3451198,6,Rear up Partially,LeftWall(Night),
3451198,3451204,6,Come Down From Partially Reared,LeftWall(Night),
3451204,3451210,6,Rear up Partially,LeftWall(Night),
3451210,3451216,6,Come Down From Partially Reared,LeftWall(Night),
3451216,3451349,133,Remain Low,LeftWall(Night),
3451709,3452114,405,Groom,B_L,LeftWall(Night),
3452114,3452121,7,Turn,LeftWall(Night),
3452121,3452271,150,Remain Low,LeftWall(Night),
3452271,3452283,12,Stationary,LeftWall(Night),
3452283,3452406,123,Remain Low,LeftWall(Night),
3452406,3453027,621,Pause,LeftWall(Night),
3453027,3453119,92,Remain Low,LeftWall(Night),
3453119,3453271,152,Pause,,
3453271,3453352,81,Remain Low,,
3453352,3453511,159,Pause,,
3453892,3454861,969,Groom,PLF,LeftWall(Night),
3454861,3455151,290,Remain Low,LeftWall(Night),
3455151,3455718,567,Groom,B_L<-PLF<-HdW,LeftWall(Night),
3455718,3455761,43,Remain Low,LeftWall(Night),
3455808,3456053,245,Pause,Night,
3456333,3456653,320,Groom,PLF,LeftWall(Night),
3456653,3456666,13,Remain Low,face-front/back,LeftWall(Night),
3456666,3456672,6,Turn,LeftWall(Night),
3456672,3456678,6,Turn,LeftWall(Night),
3456678,3456696,18,Remain Low,LeftWall(Night),
3456696,3456702,6,Turn,LeftWall(Night),
3456702,3456711,9,Turn,LeftWall(Night),
3456711,3456795,84,Remain Low,LeftWall(Night),
3456795,3456801,6,Turn,LeftWall(Night),
3456801,3456822,21,Remain Low,LeftWall(Night),
3456822,3456828,6,Turn,LeftWall(Night),
3456828,3456834,6,Remain Low,face-front/back,LeftWall(Night),
3456834,3456840,6,Turn,LeftWall(Night),
3456840,3456852,12,Remain Low,LeftWall(Night),
3456852,3456858,6,Turn,LeftWall(Night),
3456858,3456864,6,Remain Low,LeftWall(Night),
3456864,3456870,6,Turn,LeftWall(Night),
3456870,3456879,9,Remain Low,LeftWall(Night),
3456879,3471833,14954,Sleep,LeftWall(Night),
3471833,3471906,73,Twitch,LeftWall(Night),
3471906,3473105,1199,Sleep,LeftWall(Night),
3473105,3473138,33,Twitch,LeftWall(Night),
3473138,3473189,51,Sleep,LeftWall(Night),
3473189,3473205,16,Twitch,LeftWall(Night),
3473205,3473348,143,Sleep,LeftWall(Night),
3473348,3473648,300,Twitch,LeftWall(Night),
3473648,3473661,13,Awaken,LeftWall(Night),
3473661,3473683,22,Unknown Behavior,LeftWall(Night),
3473683,3473692,9,Turn,Floor(Night),
3473692,3473705,13,Remain Low,face-front/back,Floor(Night),
3473705,3477173,3468,Sleep,Floor(Night),
3477173,3477206,33,Twitch,Floor(Night),
3477206,3477276,70,Sleep,LeftWall(Night),
3477276,3477333,57,Twitch,Floor(Night),
3477333,3477771,438,Sleep,Floor(Night),
3477771,3477801,30,Twitch,Floor(Night),
3477801,3477869,68,Sleep,Floor(Night),
3477869,3477966,97,Twitch,LeftWall(Night),
3477966,3479861,1895,Sleep,LeftWall(Night),
3479861,3479872,11,Twitch,LeftWall(Night),
3479872,3479911,39,Sleep,LeftWall(Night),
3479911,3479991,80,Twitch,LeftWall(Night),
3479991,3480098,107,Sleep,LeftWall(Night),
3480098,3480112,14,Twitch,LeftWall(Night),
3480112,3480596,484,Sleep,LeftWall(Night),
3480596,3480896,300,Twitch,LeftWall(Night),
3480896,3480902,6,Awaken,LeftWall(Night),
3480902,3481494,592,Remain Low,LeftWall(Night),
3481494,3481500,6,Turn,face-front/back,LeftWall(Night),
3481500,3481554,54,Remain Low,LeftWall(Night),
3481554,3481560,6,Turn,LeftWall(Night),
3481560,3481566,6,Turn,face-front/back,LeftWall(Night),
3481566,3481578,12,Remain Low,LeftWall(Night),
3481578,3481584,6,Turn,LeftWall(Night),
3481584,3481761,177,Remain Low,LeftWall(Night),
3481761,3481771,10,Turn,LeftWall(Night),
3481771,3481788,17,Remain Low,LeftWall(Night),
3481788,3481794,6,Turn,LeftWall(Night),
3481794,3481806,12,Turn,face-front/back,LeftWall(Night),
3481806,3481848,42,Remain Low,LeftWall(Night),
3481848,3481872,24,Turn,face-front/back,LeftWall(Night),
3481872,3481890,18,Remain Low,LeftWall(Night),
3481890,3481896,6,Turn,LeftWall(Night),
3481896,3481902,6,Turn,face-front/back,LeftWall(Night),
3481902,3481908,6,Turn,LeftWall(Night),
3481908,3482040,132,Pause,LeftWall(Night),
3482040,3482049,9,Turn,face-front/back,LeftWall(Night),
3482049,3482055,6,Remain Low,LeftWall(Night),
3482055,3482061,6,Turn,LeftWall(Night),
3482061,3482139,78,Remain Low,LeftWall(Night),
3482139,3482145,6,Turn,face-front/back,LeftWall(Night),
3482145,3482151,6,Remain Low,LeftWall(Night),
3482151,3482157,6,Turn,LeftWall(Night),
3482157,3482166,9,Turn,face-front/back,LeftWall(Night),
3482166,3482184,18,Remain Low,LeftWall(Night),
3482184,3482190,6,Turn,LeftWall(Night),
3482190,3482196,6,Turn,face-front/back,LeftWall(Night),
3482196,3482286,90,Remain Low,LeftWall(Night),
3482286,3482292,6,Turn,face-right,LeftWall(Night),
3482292,3482298,6,Remain Low,LeftWall(Night),
3482298,3482304,6,Turn,face-front/back,LeftWall(Night),
3482304,3482314,10,Remain Low,LeftWall(Night),
3482314,3483765,1451,Sleep,LeftWall(Night),
3483765,3483966,201,Twitch,LeftWall(Night),
3483966,3485633,1667,Sleep,LeftWall(Night),
3485633,3485808,175,Twitch,LeftWall(Night),
3485808,3490111,4303,Sleep,LeftWall(Night),
3490111,3490183,72,Twitch,LeftWall(Night),
3490183,3490258,75,Sleep,LeftWall(Night),
3490258,3490289,31,Twitch,,
3490289,3492345,2056,Sleep,LeftWall(Night),
3492345,3492385,40,Twitch,LeftWall(Night),
3492385,3492675,290,Sleep,LeftWall(Night),
3492675,3492872,197,Twitch,LeftWall(Night),
3492872,3492905,33,Sleep,LeftWall(Night),
3492905,3493205,300,Twitch,LeftWall(Night),
3493205,3493224,19,Awaken,LeftWall(Night),
3493224,3493447,223,Remain Low,LeftWall(Night),
3493447,3493453,6,Turn,LeftWall(Night),
3493453,3493507,54,Remain Low,LeftWall(Night),
3493507,3493513,6,Turn,face-front/back,LeftWall(Night),
3493513,3493543,30,Remain Low,LeftWall(Night),
3493543,3493549,6,Turn,face-left,LeftWall(Night),
3493549,3493624,75,Remain Low,Floor(Night),
3493624,3493636,12,Turn,face-front/back,LeftWall(Night),
3493636,3493648,12,Remain Low,LeftWall(Night),
3493648,3493654,6,Turn,LeftWall(Night),
3493654,3493660,6,Remain Low,LeftWall(Night),
3493660,3493666,6,Turn,LeftWall(Night),
3493666,3493683,17,Remain Low,LeftWall(Night),
3493683,3493795,112,Pause,,
3493795,3493828,33,Remain Low,,
3493828,3493963,135,Pause,,
3493963,3493970,7,Remain Low,,
3493970,3494605,635,Groom,PLF,LeftWall(Night),
3494605,3495667,1062,Groom,PLF,LeftWall(Night),
3495667,3495746,79,Remain Low,LeftWall(Night),
3495746,3496152,406,Groom,PLF,LeftWall(Night),
3496152,3496265,113,Remain Low,LeftWall(Night),
3496265,3496362,97,Pause,,
3496362,3496379,17,Remain Low,,
3496379,3496503,124,Pause,,
3496503,3496602,99,Remain Low,,
3496602,3496962,360,Groom,PLF,LeftWall(Night),
3496962,3497915,953,Groom,PLF,LeftWall(Night),
3497915,3498190,275,Remain Low,LeftWall(Night),
3498190,3498510,320,Groom,PLF,LeftWall(Night),
3498510,3498985,475,Remain Low,LeftWall(Night),
3498985,3498991,6,Turn,face-front/back,LeftWall(Night),
3498991,3498997,6,Remain Low,LeftWall(Night),
3498997,3499003,6,Turn,LeftWall(Night),
3499003,3499009,6,Remain Low,LeftWall(Night),
3499009,3499015,6,Turn,face-front/back,LeftWall(Night),
3499015,3499021,6,Turn,LeftWall(Night),
3499021,3499033,12,Remain Low,LeftWall(Night),
3499033,3499042,9,Turn,face-front/back,LeftWall(Night),
3499042,3499048,6,Remain Low,LeftWall(Night),
3499048,3499054,6,Turn,LeftWall(Night),
3499054,3499378,324,Groom,PLF,LeftWall(Night),
3499378,3499401,23,Remain Low,LeftWall(Night),
3499401,3499407,6,Turn,LeftWall(Night),
3499407,3499413,6,Turn,LeftWall(Night),
3499413,3499437,24,Remain Low,LeftWall(Night),
3499437,3499443,6,Turn,LeftWall(Night),
3499443,3499449,6,Turn,LeftWall(Night),
3499449,3499455,6,Remain Low,LeftWall(Night),
3499455,3499461,6,Turn,LeftWall(Night),
3499461,3499470,9,Turn,LeftWall(Night),
3499470,3499482,12,Remain Low,LeftWall(Night),
3499482,3499488,6,Turn,LeftWall(Night),
3499488,3499498,10,Remain Low,LeftWall(Night),
3499498,3499885,387,Groom,PLF<-HdW,Floor(Night),
3499885,3499892,7,Turn,Floor(Night),
3499892,3499898,6,Turn,Floor(Night),
3499898,3499904,6,Turn,Floor(Night),
3499904,3499910,6,Remain Low,face-front/back,Floor(Night),
3499910,3499920,10,Turn,Floor(Night),
3499920,3499943,23,Remain Low,Floor(Night),
3499943,3499949,6,Turn,Floor(Night),
3499949,3499955,6,Remain Low,Floor(Night),
3499955,3499961,6,Turn,Floor(Night),
3499961,3499967,6,Turn,Floor(Night),
3499967,3499973,6,Turn,Floor(Night),
3499973,3499982,9,Walk Slowly,Floor(Night),
3499982,3500015,33,Remain Low,Floor(Night),
3500015,3500021,6,Walk Right,Floor(Night),
3500021,3500027,6,Remain Low,Floor(Night),
3500027,3500033,6,Walk Left,Floor(Night),
3500033,3500039,6,Walk Right,Floor(Night),
3500039,3500048,9,Walk Left,Floor(Night),
3500048,3500060,12,Stretch Body,Floor(Night),
3500060,3500075,15,Remain Low,Floor(Night),
3500075,3500087,12,Turn,face-front/back,Floor(Night),
3500087,3500093,6,Turn,Floor(Night),
3500093,3500099,6,Turn,face-front/back,Floor(Night),
3500099,3500105,6,Turn,Floor(Night),
3500105,3500147,42,Remain Low,Floor(Night),
3500147,3500153,6,Turn,face-front/back,Floor(Night),
3500153,3500201,48,Remain Low,Floor(Night),
3500201,3500207,6,Turn,face-front/back,Floor(Night),
3500207,3500315,108,Remain Low,Floor(Night),
3500315,3500327,12,Turn,Floor(Night),
3500327,3500342,15,Walk Right,Floor(Night),
3500342,3500351,9,Stretch Body,OnBedding(Night),
3500351,3500414,63,Remain Low,RightWall(Night),
3500414,3500525,111,Stretch Body,RightWall(Night),
3500525,3500576,51,Remain Low,RightWall(Night),
3500576,3500591,15,Stretch Body,RightWall(Night),
3500591,3500677,86,Remain Low,RightWall(Night),
3500677,3500831,154,Pause,,
3500831,3500936,105,Remain Low,,
3500936,3501035,99,Pause,,
3501035,3501036,1,Remain Low,,
3501036,3501370,334,Pause,,
3501370,3501630,260,Remain Low,RightWall(Night),
3501630,3501738,108,Pause,,
3501738,3502085,347,Groom,PLF,RightWall(Night),
3502085,3502720,635,Remain Low,RightWall(Night),
3502720,3502859,139,Pause,,
3502859,3503262,403,Remain Low,RightWall(Night),
3503262,3503268,6,Turn,RightWall(Night),
3503268,3503274,6,Turn,face-front/back,RightWall(Night),
3503274,3503280,6,Turn,RightWall(Night),
3503280,3504068,788,Remain Low,RightWall(Night),
3504068,3504446,378,Groom,PLF<-HdW,Floor(Night),
3504446,3504777,331,Groom,PLF,RightWall(Night),
3504777,3504792,15,Remain Low,RightWall(Night),
3504792,3505135,343,Groom,PLF<-HdW,RightWall(Night),
3505135,3505271,136,Stretch Body,RightWall(Night),
3505271,3505310,39,Remain Partially Reared,RightWall(Night),
3505310,3505316,6,Come Down From Partially Reared,RightWall(Night),
3505316,3505332,16,Unknown Behavior,RightWall(Night),
3505332,3505344,12,Remain Low,RightWall(Night),
3505344,3505350,6,Turn,RightWall(Night),
3505350,3505356,6,Remain Low,RightWall(Night),
3505356,3505380,24,Walk Left,Floor(Night),
3505380,3505446,66,Remain Low,LeftWall(Night),
3505446,3505848,402,Groom,PLF,LeftWall(Night),
3505848,3505849,1,Remain Low,LeftWall(Night),
3505849,3505951,102,Pause,LeftWall(Night),
3505951,3505999,48,Remain Low,Floor(Night),
3505999,3506005,6,Turn,LeftWall(Night),
3506005,3506017,12,Remain Low,LeftWall(Night),
3506017,3506023,6,Rear up Partially,LeftWall(Night),
3506023,3506041,18,Remain Partially Reared,LeftWall(Night),
3506041,3506047,6,Come Down From Partially Reared,LeftWall(Night),
3506047,3506087,40,Remain Low,LeftWall(Night),
3506087,3507020,933,Sleep,LeftWall(Night),
3507020,3507038,18,Twitch,LeftWall(Night),
3507038,3507682,644,Sleep,LeftWall(Night),
3507682,3507719,37,Twitch,LeftWall(Night),
3507719,3508110,391,Sleep,LeftWall(Night),
3508110,3508144,34,Twitch,LeftWall(Night),
3508144,3508828,684,Sleep,LeftWall(Night),
3508828,3509014,186,Twitch,LeftWall(Night),
3509014,3509122,108,Sleep,LeftWall(Night),
3509122,3509422,300,Twitch,LeftWall(Night),
3509422,3509423,1,Awaken,LeftWall(Night),
3509423,3509688,265,Remain Low,LeftWall(Night),
3509688,3509694,6,Turn,LeftWall(Night),
3509694,3509700,6,Turn,face-front/back,LeftWall(Night),
3509700,3509730,30,Remain Low,LeftWall(Night),
3509730,3509736,6,Turn,LeftWall(Night),
3509736,3510268,532,Remain Low,LeftWall(Night),
3510268,3510597,329,Groom,PLF<-HdW,LeftWall(Night),
3510597,3511279,682,Remain Low,LeftWall(Night),
3511348,3511686,338,Groom,PLF,LeftWall(Night),
3511686,3511789,103,Remain Low,LeftWall(Night),
3511789,3511795,6,Turn,LeftWall(Night),
3511795,3511909,114,Remain Low,LeftWall(Night),
3511909,3511915,6,Turn,LeftWall(Night),
3511915,3511921,6,Turn,LeftWall(Night),
3511921,3512053,132,Remain Low,LeftWall(Night),
3512053,3512062,9,Stationary,LeftWall(Night),
3512062,3512068,6,Remain Low,LeftWall(Night),
3512068,3512074,6,Turn,LeftWall(Night),
3512074,3512080,6,Remain Low,LeftWall(Night),
