 Experiment number: ,,#202
 Experiment date: ,,November-12-2022
 Animal Strain: ,,
 Animal Birthdate: ,,November-12-2022
 Color of Animal: ,,White
 Size of Animal: ,,Regular
Analysis Length:,,"171:59'16"""
Analysis Start@:,,"167:59'17"""
Dstance Traveled:,,    413.85(meters)

Behavior Profile-Behavior List
From Frame,To Frame,Length(frames),Behavior,Comment,
1559202,1559238,36,Stretch Body,Floor(Night),
1559238,1559250,12,Remain Low,Floor(Night),
1559250,1559307,57,Stretch Body,Floor(Night),
1559307,1559322,15,Remain Low,Floor(Night),
1559322,1559337,15,Stretch Body,RightWall(Night),
1559337,1559341,4,Remain Low,RightWall(Night),
1559341,1561410,2069,Sleep,RightWall(Night),
1561410,1561511,101,Twitch,RightWall(Night),
1561511,1561623,112,Sleep,RightWall(Night),
1561623,1561766,143,Twitch,RightWall(Night),
1561766,1562163,397,Sleep,RightWall(Night),
1562163,1562185,22,Twitch,RightWall(Night),
1562185,1562425,240,Sleep,RightWall(Night),
1562425,1562580,155,Twitch,RightWall(Night),
1562580,1562612,32,Sleep,RightWall(Night),
1562612,1562713,101,Twitch,RightWall(Night),
1562713,1562746,33,Sleep,RightWall(Night),
1562746,1562855,109,Twitch,RightWall(Night),
1562855,1562914,59,Sleep,RightWall(Night),
1562914,1562934,20,Twitch,RightWall(Night),
1562934,1563022,88,Sleep,RightWall(Night),
1563022,1563063,41,Twitch,,
1563063,1563159,96,Sleep,RightWall(Night),
1563159,1563259,100,Twitch,RightWall(Night),
1563259,1563304,45,Sleep,RightWall(Night),
1563304,1563340,36,Twitch,,
1563340,1563405,65,Sleep,RightWall(Night),
1563405,1563705,300,Twitch,RightWall(Night),
1563705,1563706,1,Awaken,RightWall(Night),
1563706,1563725,19,Remain Low,RightWall(Night),
1563725,1563731,6,Turn,face-front/back,RightWall(Night),
1563731,1563902,171,Remain Low,RightWall(Night),
1563902,1564382,480,Groom,B_L,Floor(Night),
1564382,1564407,25,Remain Low,Floor(Night),
1564407,1564413,6,Turn,Floor(Night),
1564413,1564425,12,Remain Low,RightWall(Night),
1564425,1564431,6,Turn,RightWall(Night),
1564431,1565523,1092,Remain Low,face-front/back,RightWall(Night),
1565523,1565529,6,Turn,RightWall(Night),
1565529,1565547,18,Remain Low,face-front/back,RightWall(Night),
1565547,1565553,6,Turn,RightWall(Night),
1565553,1565559,6,Turn,RightWall(Night),
1565559,1566033,474,Remain Low,RightWall(Night),
1566033,1566039,6,Turn,face-front/back,RightWall(Night),
1566039,1568343,2304,Remain Low,Floor(Night),
1568343,1568856,513,Groom,PLR,RightWall(Night),
1568856,1568935,79,Remain Low,RightWall(Night),
1568935,1568941,6,Turn,RightWall(Night),
1568941,1568953,12,Remain Low,RightWall(Night),
1568953,1568974,21,Stretch Body,RightWall(Night),
1568974,1569235,261,Remain Low,RightWall(Night),
1569235,1569256,21,Stretch Body,RightWall(Night),
1569256,1569287,31,Remain Low,RightWall(Night),
1569287,1569864,577,Groom,PLF,RightWall(Night),
1569864,1569966,102,Remain Low,RightWall(Night),
1569966,1570302,336,Groom,PLF,RightWall(Night),
1570302,1570453,151,Remain Low,RightWall(Night),
1570453,1570459,6,Turn,RightWall(Night),
1570459,1570465,6,Turn,RightWall(Night),
1570465,1570663,198,Remain Low,RightWall(Night),
1570663,1570673,10,Turn,RightWall(Night),
1570673,1570696,23,Remain Low,RightWall(Night),
1570696,1570705,9,Stretch Body,RightWall(Night),
1570705,1570720,15,Remain Low,RightWall(Night),
1570720,1570729,9,Turn,face-front/back,RightWall(Night),
1570729,1570735,6,Turn,RightWall(Night),
1570735,1570759,24,Remain Low,RightWall(Night),
1570759,1570765,6,Turn,face-front/back,RightWall(Night),
1570765,1570771,6,Remain Low,RightWall(Night),
1570771,1570777,6,Turn,face-front/back,RightWall(Night),
1570777,1570783,6,Turn,RightWall(Night),
1570783,1570897,114,Remain Low,RightWall(Night),
1570897,1570903,6,Turn,RightWall(Night),
1570903,1570909,6,Turn,face-front/back,RightWall(Night),
1570909,1570915,6,Turn,RightWall(Night),
1570915,1571083,168,Remain Low,RightWall(Night),
1571083,1571175,92,Pause,(Night),
1571175,1571179,4,Remain Low,,
1571179,1571185,6,Turn,face-front/back,RightWall(Night),
1571185,1571191,6,Turn,RightWall(Night),
1571191,1571218,27,Remain Low,RightWall(Night),
1571218,1571230,12,Stationary,RightWall(Night),
1571230,1571350,120,Remain Low,RightWall(Night),
1571350,1571356,6,Turn,RightWall(Night),
1571356,1571476,120,Remain Low,RightWall(Night),
1571476,1571482,6,Turn,RightWall(Night),
1571482,1571488,6,Turn,RightWall(Night),
1571488,1571608,120,Remain Low,RightWall(Night),
1571608,1571614,6,Turn,RightWall(Night),
1571614,1571620,6,Turn,RightWall(Night),
1571620,1571626,6,Turn,RightWall(Night),
1571626,1571768,142,Remain Low,RightWall(Night),
1571768,1571779,11,Turn,RightWall(Night),
1571779,1571911,132,Remain Low,RightWall(Night),
1571911,1571917,6,Turn,face-front/back,RightWall(Night),
1571917,1571923,6,Turn,RightWall(Night),
1571923,1571955,32,Remain Low,RightWall(Night),
1571955,1572065,110,Pause,(Night),
1572065,1572145,80,Remain Low,,
1572145,1572151,6,Turn,face-front/back,RightWall(Night),
1572151,1572157,6,Turn,RightWall(Night),
1572157,1572203,46,Remain Low,RightWall(Night),
1572203,1572217,14,Turn,RightWall(Night),
1572217,1572226,9,Remain Low,RightWall(Night),
1572226,1572232,6,Turn,RightWall(Night),
1572232,1572268,36,Remain Low,RightWall(Night),
1572268,1572274,6,Turn,RightWall(Night),
1572274,1572280,6,Turn,face-front/back,RightWall(Night),
1572280,1572286,6,Turn,RightWall(Night),
1572286,1572331,45,Remain Low,RightWall(Night),
1572331,1572340,9,Turn,face-front/back,RightWall(Night),
1572340,1572346,6,Turn,RightWall(Night),
1572346,1572448,102,Remain Low,RightWall(Night),
1572448,1572454,6,Turn,RightWall(Night),
1572454,1572460,6,Remain Low,RightWall(Night),
1572460,1572466,6,Turn,RightWall(Night),
1572466,1572493,27,Remain Low,RightWall(Night),
1572493,1572502,9,Stationary,RightWall(Night),
1572502,1572508,6,Turn,RightWall(Night),
1572508,1572515,7,Turn,face-front/back,RightWall(Night),
1572515,1572859,344,Groom,PLF,RightWall(Night),
1572859,1572915,56,Remain Low,RightWall(Night),
1572915,1573235,320,Groom,PLF<-HdW,RightWall(Night),
1573235,1573260,25,Remain Low,RightWall(Night),
1573260,1573278,18,Unknown Behavior,RightWall(Night),
1573278,1573533,255,Remain Low,RightWall(Night),
1573533,1573539,6,Turn,RightWall(Night),
1573539,1573638,99,Remain Low,RightWall(Night),
1573638,1573644,6,Turn,RightWall(Night),
1573644,1573764,120,Remain Low,RightWall(Night),
1573764,1573776,12,Stretch Body,RightWall(Night),
1573776,1573800,24,Unknown Behavior,RightWall(Night),
1573800,1573899,99,Remain Low,RightWall(Night),
1573899,1573905,6,Turn,face-front/back,RightWall(Night),
1573905,1573911,6,Turn,RightWall(Night),
1573911,1574019,108,Remain Low,RightWall(Night),
1574019,1574025,6,Turn,face-front/back,RightWall(Night),
1574025,1574031,6,Turn,RightWall(Night),
1574031,1574265,234,Remain Low,RightWall(Night),
1574265,1574271,6,Turn,RightWall(Night),
1574271,1574277,6,Turn,RightWall(Night),
1574277,1574296,19,Remain Low,RightWall(Night),
1574296,1574666,370,Groom,PLF,RightWall(Night),
1574666,1574931,265,Remain Low,RightWall(Night),
1574931,1574937,6,Turn,RightWall(Night),
1574937,1574943,6,Turn,RightWall(Night),
1574943,1575168,225,Remain Low,RightWall(Night),
1575168,1575177,9,Stationary,RightWall(Night),
1575177,1575213,36,Remain Low,RightWall(Night),
1575213,1575231,18,Unknown Behavior,RightWall(Night),
1575231,1575237,6,Turn,RightWall(Night),
1575237,1575440,203,Remain Low,RightWall(Night),
1575440,1575543,103,Pause,Night,
1575543,1575558,15,Remain Low,,
1575558,1575564,6,Turn,RightWall(Night),
1575564,1575570,6,Turn,RightWall(Night),
1575570,1575780,210,Remain Low,RightWall(Night),
1575780,1575786,6,Stretch Body,RightWall(Night),
1575786,1575864,78,Remain Low,RightWall(Night),
1575864,1575870,6,Turn,face-front/back,RightWall(Night),
1575870,1575876,6,Rear up Partially,RightWall(Night),
1575876,1575882,6,Come Down From Partially Reared,RightWall(Night),
1575882,1575940,58,Remain Low,RightWall(Night),
1575940,1575951,11,Turn,RightWall(Night),
1575951,1576235,284,Remain Low,RightWall(Night),
1576393,1576727,334,Groom,PLF,RightWall(Night),
1576727,1576787,60,Remain Low,RightWall(Night),
1576787,1576914,127,Pause,,
1576914,1577009,95,Remain Low,,
1577009,1577106,97,Pause,,
1577106,1577479,373,Remain Low,,
1577479,1577841,362,Groom,PLF,RightWall(Night),
1577841,1577939,98,Remain Low,RightWall(Night),
1577939,1578095,156,Pause,RightWall(Night),
1578095,1578334,239,Remain Low,RightWall(Night),
1578334,1578342,8,Stretch Body,RightWall(Night),
1578342,1578553,211,Remain Low,RightWall(Night),
1578553,1578562,9,Stretch Body,RightWall(Night),
1578562,1578571,9,Remain Low,RightWall(Night),
1578571,1578577,6,Turn,face-front/back,RightWall(Night),
1578577,1578583,6,Remain Low,RightWall(Night),
1578583,1578589,6,Turn,RightWall(Night),
1578589,1578607,18,Remain Low,RightWall(Night),
1578607,1578664,57,Stretch Body,RightWall(Night),
1578664,1578706,42,Remain Low,RightWall(Night),
1578706,1578715,9,Stationary,RightWall(Night),
1578715,1578973,258,Remain Low,RightWall(Night),
1578973,1578979,6,Turn,RightWall(Night),
1578979,1578985,6,Turn,RightWall(Night),
1578985,1578991,6,Turn,RightWall(Night),
1578991,1578997,6,Remain Low,RightWall(Night),
1578997,1579003,6,Turn,face-front/back,RightWall(Night),
1579003,1579009,6,Turn,RightWall(Night),
1579009,1579111,102,Remain Low,RightWall(Night),
1579111,1579117,6,Turn,face-front/back,RightWall(Night),
1579117,1579129,12,Remain Low,RightWall(Night),
1579129,1579139,10,Turn,RightWall(Night),
1579139,1579150,11,Remain Low,RightWall(Night),
1579150,1579156,6,Turn,RightWall(Night),
1579156,1579162,6,Remain Low,RightWall(Night),
1579162,1579171,9,Turn,face-front/back,RightWall(Night),
1579171,1579177,6,Turn,RightWall(Night),
1579177,1579279,102,Remain Low,RightWall(Night),
1579279,1579297,18,Unknown Behavior,RightWall(Night),
1579297,1579366,69,Remain Low,RightWall(Night),
1579366,1579378,12,Stretch Body,RightWall(Night),
1579378,1579387,9,Remain Low,RightWall(Night),
1579387,1579393,6,Turn,face-front/back,RightWall(Night),
1579393,1579399,6,Remain Low,RightWall(Night),
1579399,1579405,6,Turn,RightWall(Night),
1579405,1579411,6,Remain Low,RightWall(Night),
1579411,1579417,6,Turn,face-front/back,RightWall(Night),
1579417,1579423,6,Turn,RightWall(Night),
1579423,1579513,90,Remain Low,RightWall(Night),
1579513,1579519,6,Turn,RightWall(Night),
1579519,1579525,6,Turn,RightWall(Night),
1579525,1579867,342,Remain Low,RightWall(Night),
1579867,1579873,6,Turn,face-front/back,RightWall(Night),
1579873,1579885,12,Remain Low,RightWall(Night),
1579885,1579891,6,Turn,RightWall(Night),
1579891,1579939,48,Remain Low,RightWall(Night),
1579939,1579945,6,Turn,face-front/back,RightWall(Night),
1579945,1579951,6,Turn,RightWall(Night),
1579951,1580470,519,Remain Low,RightWall(Night),
1580470,1580476,6,Turn,face-front/back,RightWall(Night),
1580476,1580494,18,Remain Low,RightWall(Night),
1580494,1580500,6,Turn,RightWall(Night),
1580500,1580602,102,Remain Low,RightWall(Night),
1580602,1580608,6,Turn,face-front/back,RightWall(Night),
1580608,1580614,6,Turn,RightWall(Night),
1580614,1580620,6,Remain Low,RightWall(Night),
1580620,1580626,6,Turn,face-front/back,RightWall(Night),
1580626,1580632,6,Remain Low,RightWall(Night),
1580632,1580638,6,Turn,RightWall(Night),
1580638,1580884,246,Remain Low,RightWall(Night),
1580884,1581248,364,Groom,PLF<-HdW,RightWall(Night),
1581248,1581480,232,Remain Low,RightWall(Night),
1581480,1581486,6,Turn,RightWall(Night),
1581486,1581528,42,Remain Low,RightWall(Night),
1581528,1581534,6,Turn,RightWall(Night),
1581534,1581540,6,Turn,RightWall(Night),
1581540,1581726,186,Remain Low,RightWall(Night),
1581726,1581732,6,Turn,RightWall(Night),
1581732,1581738,6,Remain Low,RightWall(Night),
1581738,1581807,69,Stretch Body,RightWall(Night),
1581807,1581825,18,Remain Low,RightWall(Night),
1581825,1581864,39,Stretch Body,RightWall(Night),
1581864,1581870,6,Stationary,RightWall(Night),
1581870,1581876,6,Remain Low,RightWall(Night),
1581876,1581924,48,Stretch Body,RightWall(Night),
1581924,1581930,6,Remain Low,RightWall(Night),
1581930,1581957,27,Unknown Behavior,RightWall(Night),
1581957,1582137,180,Stretch Body,RightWall(Night),
1582137,1582158,21,Unknown Behavior,RightWall(Night),
1582158,1582188,30,Remain Low,RightWall(Night),
1582188,1582203,15,Unknown Behavior,RightWall(Night),
1582203,1582236,33,Stretch Body,RightWall(Night),
1582236,1582245,9,Remain Low,RightWall(Night),
1582245,1582251,6,Rear up Partially,RightWall(Night),
1582251,1582257,6,Come Down From Partially Reared,RightWall(Night),
1582257,1582275,18,Remain Low,RightWall(Night),
1582275,1582284,9,Stretch Body,RightWall(Night),
1582284,1582293,9,Remain Low,RightWall(Night),
1582293,1582299,6,Rear up Partially,RightWall(Night),
1582299,1582309,10,Come Down From Partially Reared,RightWall(Night),
1582309,1582566,257,Remain Low,RightWall(Night),
1582566,1582572,6,Rear up Partially,RightWall(Night),
1582572,1582578,6,Come Down From Partially Reared,RightWall(Night),
1582578,1582584,6,Turn,face-front/back,RightWall(Night),
1582584,1582602,18,Remain Low,RightWall(Night),
1582602,1582608,6,Turn,RightWall(Night),
1582608,1582614,6,Turn,face-front/back,RightWall(Night),
1582614,1582626,12,Remain Low,RightWall(Night),
1582626,1582632,6,Rear up Partially,RightWall(Night),
1582632,1582638,6,Come Down From Partially Reared,RightWall(Night),
1582638,1582644,6,Remain Low,RightWall(Night),
1582644,1582650,6,Turn,RightWall(Night),
1582650,1582662,12,Remain Low,RightWall(Night),
1582662,1582677,15,Turn,face-front/back,RightWall(Night),
1582677,1582683,6,Walk Slowly,RightWall(Night),
1582683,1582695,12,Remain Low,RightWall(Night),
1582695,1582715,20,Unknown Behavior,,
1582715,1582721,6,Remain Low,RightWall(Night),
1582721,1582727,6,Walk Left,RightWall(Night),
1582727,1582733,6,Stretch Body,Floor(Night),
1582733,1582754,21,Unknown Behavior,,
1582754,1582766,12,Remain Low,Floor(Night),
1582766,1582778,12,Stretch Body,Floor(Night),
1582778,1582784,6,Remain Low,Floor(Night),
1582784,1582790,6,Turn,face-front/back,Floor(Night),
1582790,1582826,36,Remain Low,Floor(Night),
1582826,1582937,111,Pause,,
1582937,1583273,336,Unknown Behavior,Floor(Night),
1583273,1583291,18,Remain Low,Night,
1583291,1583297,6,Turn,Floor(Night),
1583297,1583303,6,Unknown Behavior,Night,
1583303,1583309,6,Walk Left,Night,
1583309,1584041,732,Groom,PLR,LeftWall(Night),
1584041,1584054,13,"(null)(CDtoPR, CDfromPR)",LeftWall(Night),
1584054,1584090,36,"(null)(RearUp, RemainRU)",LeftWall(Night),
1584090,1584102,12,"(null)(CDtoPR, CDfromPR)",LeftWall(Night),
1584102,1584138,36,Remain Low,LeftWall(Night),
1584138,1584144,6,Turn,LeftWall(Night),
1584144,1584436,292,Remain Low,LeftWall(Night),
1584436,1584535,99,Pause,,
1584535,1584546,11,Remain Low,,
1584546,1585344,798,Pause,LeftWall(Night),
1585344,1585350,6,Turn,LeftWall(Night),
1585350,1585356,6,Turn,LeftWall(Night),
1585356,1585362,6,Remain Low,LeftWall(Night),
1585362,1585368,6,Turn,face-front/back,LeftWall(Night),
1585368,1585374,6,Remain Low,LeftWall(Night),
1585374,1585380,6,Turn,LeftWall(Night),
1585380,1585386,6,Turn,face-front/back,LeftWall(Night),
1585386,1585500,114,Remain Low,LeftWall(Night),
1585500,1585506,6,Turn,LeftWall(Night),
1585506,1585530,24,Remain Low,LeftWall(Night),
1585530,1585539,9,Turn,face-front/back,LeftWall(Night),
1585539,1585545,6,Remain Low,LeftWall(Night),
1585545,1585551,6,Turn,LeftWall(Night),
1585551,1585557,6,Turn,face-front/back,LeftWall(Night),
1585557,1585563,6,Remain Low,LeftWall(Night),
1585563,1585569,6,Turn,LeftWall(Night),
1585569,1585724,155,Remain Low,LeftWall(Night),
1585724,1587020,1296,Pause,LeftWall(Night),
1587183,1587518,335,Groom,PLR<-PLF<-HdW,LeftWall(Night),
1587518,1587561,43,Remain Low,LeftWall(Night),
1587561,1587567,6,Turn,LeftWall(Night),
1587567,1587573,6,Turn,LeftWall(Night),
1587573,1587642,69,Remain Low,LeftWall(Night),
1587642,1587648,6,Walk Slowly,LeftWall(Night),
1587648,1587654,6,Remain Low,LeftWall(Night),
1587654,1587702,48,Stretch Body,LeftWall(Night),
1587702,1587708,6,Stationary,LeftWall(Night),
1587708,1587845,137,Remain Low,LeftWall(Night),
1587845,1587946,101,Pause,LeftWall(Night),
1587946,1588352,406,Remain Low,LeftWall(Night),
1588352,1588605,253,Pause,LeftWall(Night),
1588605,1588695,90,Remain Low,LeftWall(Night),
1588695,1588704,9,Stationary,Floor(Night),
1588704,1588732,28,Remain Low,Floor(Night),
1588732,1589175,443,Pause,(Night),
1589175,1589554,379,Groom,PLF,Floor(Night),
1589554,1589555,1,Remain Low,face-front/back,Floor(Night),
1589555,1593179,3624,Pause,Floor(Night),
1593179,1593316,137,Remain Low,Floor(Night),
1593316,1594085,769,Pause,Floor(Night),
1594085,1594131,46,Remain Low,Floor(Night),
1594131,1594991,860,Pause,Floor(Night),
1594991,1595030,39,Remain Low,Floor(Night),
1595030,1595897,867,Pause,Floor(Night),
1595897,1595936,39,Remain Low,Floor(Night),
1595936,1598615,2679,Pause,Floor(Night),
1598615,1598629,14,Remain Low,LeftWall(Night),
1598629,1599108,479,Pause,,
1599108,1599171,63,Remain Low,,
1599171,1602239,3068,Pause,Floor(Night),
1602239,1602343,104,Remain Low,Floor(Night),
1602343,1604051,1708,Pause,Floor(Night),
1604051,1604135,84,Remain Low,Floor(Night),
1604135,1604141,6,Turn,Floor(Night),
1604141,1604171,30,Remain Low,Floor(Night),
1604171,1604177,6,Turn,Floor(Night),
1604177,1605493,1316,Pause,Floor(Night),
1605493,1605641,148,Remain Low,Floor(Night),
1605641,1605665,24,Turn,face-front/back,LeftWall(Night),
1605665,1605671,6,Turn,LeftWall(Night),
1605671,1605677,6,Turn,face-front/back,LeftWall(Night),
1605677,1605749,72,Remain Low,Floor(Night),
1605749,1605761,12,Turn,face-front/back,Floor(Night),
1605761,1605840,79,Remain Low,Floor(Night),
1605840,1606482,642,Groom,B_L<-HdW,Floor(Night),
1606482,1606483,1,Remain Low,face-front/back,Floor(Night),
1606483,1606580,97,Pause,Floor(Night),
1606580,1606588,8,Remain Low,,
1606588,1607724,1136,Pause,Floor(Night),
1607724,1607748,24,Remain Low,Floor(Night),
1607748,1607901,153,Pause,,
1607901,1607915,14,Remain Low,,
1607915,1609201,1286,Pause,Floor(Night),
1609201,1609254,53,Remain Low,Floor(Night),
1609254,1609558,304,Pause,Night,
1609558,1609573,15,Remain Low,,
1609573,1609579,6,Turn,LeftWall(Night),
1609579,1609585,6,Remain Low,LeftWall(Night),
1609585,1609594,9,Turn,face-front/back,Floor(Night),
1609594,1609678,84,Remain Low,Floor(Night),
1609678,1609684,6,Turn,Floor(Night),
1609684,1609822,138,Remain Low,LeftWall(Night),
1609822,1609831,9,Stationary,LeftWall(Night),
1609831,1609843,12,Remain Low,LeftWall(Night),
1609843,1609849,6,Turn,LeftWall(Night),
1609849,1609954,105,Remain Low,LeftWall(Night),
1609954,1609960,6,Turn,LeftWall(Night),
1609960,1609966,6,Turn,face-front/back,LeftWall(Night),
1609966,1609972,6,Turn,LeftWall(Night),
1609972,1610170,198,Remain Low,Floor(Night),
1610170,1610176,6,Turn,face-front/back,Floor(Night),
1610176,1610200,24,Remain Low,Floor(Night),
1610200,1610206,6,Turn,Floor(Night),
1610206,1610347,141,Pause,Floor(Night),
1610347,1610554,207,Remain Low,Floor(Night),
1610620,1610948,328,Groom,PLR<-HdW,Floor(Night),
1610948,1610953,5,Remain Low,Floor(Night),
1610953,1614573,3620,Pause,Floor(Night),
1614573,1614739,166,Remain Low,Floor(Night),
1614739,1617291,2552,Pause,Floor(Night),
1617291,1617328,37,Remain Low,Floor(Night),
1617328,1618197,869,Pause,Floor(Night),
1618197,1618227,30,Remain Low,Floor(Night),
1618227,1618239,12,Turn,face-front/back,Floor(Night),
1618239,1618257,18,Unknown Behavior,Floor(Night),
1618257,1618263,6,Turn,face-front/back,Floor(Night),
1618263,1618269,6,Turn,Floor(Night),
1618269,1618318,49,Remain Low,Floor(Night),
1618318,1619523,1205,Pause,Floor(Night),
1619523,1619529,6,Turn,face-front/back,Floor(Night),
1619529,1619655,126,Remain Low,face-front/back,Floor(Night),
1619655,1619661,6,Turn,Floor(Night),
1619661,1619775,114,Remain Low,Floor(Night),
1619775,1619781,6,Turn,face-front/back,Floor(Night),
1619781,1619787,6,Turn,Floor(Night),
